,Offset,age,Medu,Fedu,freetime,goout,Dalc,Walc,health,absences,Mjob_0,Mjob_1,Mjob_2,Mjob_3,Mjob_4,Fjob_0,Fjob_1,Fjob_2,Fjob_3,Fjob_4,reason_0,reason_1,reason_2,reason_3,G1,G2,G3
452,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.9969257236476314,0.32068283120654595,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,10,11
453,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,8,8
454,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.14210523415049203,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,8,8
455,1,-1.431875859742403,-0.453604510405507,-1.1879160450694493,0.7798767391660624,-1.0077683239608213,1.619412840206764,0.560245863951196,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,10,9
456,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,0.538138217476116,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13,14,15
457,1,0.20997472854879742,-1.3350096818221955,-0.2787680341613449,1.7312677235998488,1.5437595391753545,3.78196208566806,2.1174174515500237,-0.3707562300992627,0.07337676810107183,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,11,11
458,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13,10,13
459,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,9,10
460,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.5730692386536197,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,10,11
461,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.0077683239608213,2.700687462937412,0.560245863951196,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13,12,14
462,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.21833992984821768,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,14,14
463,1,-1.431875859742403,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14,11,12
464,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,1.619412840206764,1.3388316577506099,1.0121218925123545,0.5043407726041995,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11,11,11
465,1,1.0309000226943976,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,0.6932502514632959,0.538138217476116,0.560245863951196,1.0121218925123545,1.150786779358891,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,8,8
466,1,-1.431875859742403,0.4278006610111815,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,1,0,0,10,9,11
467,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.5730692386536197,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,13,14
468,1,-1.431875859742403,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.5730692386536197,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13,12,13
469,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13,12,13
470,1,-1.431875859742403,0.4278006610111815,0.6303799767467595,1.7312677235998488,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.75363435271088,0.07337676810107183,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,12,12
471,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,0.6932502514632959,0.538138217476116,0.560245863951196,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12,11,12
472,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,14,16
473,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,0.538138217476116,0.560245863951196,0.32068283120654595,0.07337676810107183,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,8,10
474,1,-1.431875859742403,-1.3350096818221955,0.6303799767467595,-1.1229052297015105,0.6932502514632959,1.619412840206764,2.1174174515500237,-0.3707562300992627,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,11,11
475,1,-1.431875859742403,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,13,14
476,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10,8,8
477,1,-1.431875859742403,0.4278006610111815,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,0.538138217476116,1.3388316577506099,-0.3707562300992627,1.5817507838620188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,10,11
478,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7,7,8
479,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,1.7312677235998488,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,0.07337676810107183,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9,9,10
480,1,1.8518253168399978,-0.453604510405507,0.6303799767467595,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,10
481,1,0.20997472854879742,-0.453604510405507,-1.1879160450694493,1.7312677235998488,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,11
482,1,-1.431875859742403,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,0.560245863951196,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,9
483,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.21833992984821768,-1.75363435271088,-0.5730692386536197,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,10,11
484,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-1.75363435271088,0.5043407726041995,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,7,8
485,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,1.5437595391753545,-0.543136405254532,-0.21833992984821768,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,11,10,11
486,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,-0.543136405254532,1.3388316577506099,-0.3707562300992627,-0.5730692386536197,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,10,10
487,1,1.0309000226943976,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,0.5043407726041995,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,9,10
488,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.5043407726041995,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,9,9
489,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,1.619412840206764,1.3388316577506099,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8,9,10
490,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,0.07337676810107183,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,11,10
491,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,-2.074296214135297,0.6932502514632959,2.700687462937412,-0.9969257236476314,-1.75363435271088,1.7972327861135826,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,8,9
492,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.35758723640205586,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,10,10
493,1,0.20997472854879742,-2.216414853238884,-1.1879160450694493,0.7798767391660624,0.6932502514632959,1.619412840206764,2.1174174515500237,1.0121218925123545,0.2888587703526357,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9,9,10
494,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,0.560245863951196,-0.3707562300992627,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,8,9,9
495,1,-0.6109505655968028,0.4278006610111815,0.6303799767467595,1.7312677235998488,0.6932502514632959,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14,13,13
496,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,0.6932502514632959,0.538138217476116,-0.21833992984821768,0.32068283120654595,-0.35758723640205586,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14,14,14
497,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,0.7798767391660624,1.5437595391753545,1.619412840206764,1.3388316577506099,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10,11,10
498,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,13,14
499,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,1.5437595391753545,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,16,16
500,1,0.20997472854879742,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,1.5437595391753545,3.78196208566806,2.1174174515500237,-1.75363435271088,1.7972327861135826,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,7,7
501,1,-0.6109505655968028,1.30920583242787,0.6303799767467595,-1.1229052297015105,1.5437595391753545,-0.543136405254532,2.1174174515500237,1.0121218925123545,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14,12,13
502,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,1.5437595391753545,1.619412840206764,2.1174174515500237,-0.3707562300992627,-0.35758723640205586,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,8,9
503,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14,14,14
504,1,1.8518253168399978,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12,13,13
505,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11,11,11
506,1,2.6727506109855983,0.4278006610111815,0.6303799767467595,-0.17151424526772402,0.6932502514632959,0.538138217476116,1.3388316577506099,-0.3707562300992627,0.9353047771073273,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11,9,10
507,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,11,10
508,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,9,9
509,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16,17,18
510,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,17,17
511,1,0.20997472854879742,-1.3350096818221955,-2.0970640559775537,0.7798767391660624,1.5437595391753545,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.5730692386536197,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11,9,10
512,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,1.0121218925123545,1.150786779358891,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,7,7
513,1,-0.6109505655968028,0.4278006610111815,-1.1879160450694493,-2.074296214135297,-0.15725903624876267,-0.543136405254532,0.560245863951196,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8,6,8
514,1,-0.6109505655968028,0.4278006610111815,-0.2787680341613449,-2.074296214135297,-0.15725903624876267,-0.543136405254532,1.3388316577506099,-0.3707562300992627,-0.35758723640205586,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7,6,7
515,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,1.5437595391753545,-0.543136405254532,1.3388316577506099,-0.3707562300992627,0.9353047771073273,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9,8,10
516,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,-1.0621952914050714,-0.7885512409051836,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,16,16
517,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,1.5437595391753545,-0.543136405254532,1.3388316577506099,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14,14,15
518,1,1.0309000226943976,-0.453604510405507,1.5395279876548638,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,0.560245863951196,-1.75363435271088,0.9353047771073273,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,5,8
519,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,7,0
520,1,-0.6109505655968028,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,0.560245863951196,1.0121218925123545,0.5043407726041995,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,8,8
521,1,-0.6109505655968028,-0.453604510405507,0.6303799767467595,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,10,10
522,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,0.07337676810107183,0,1,0,0,0,0,1,0,0,0,1,0,0,0,8,8,8
523,1,1.0309000226943976,1.30920583242787,1.5395279876548638,1.7312677235998488,1.5437595391753545,3.78196208566806,2.1174174515500237,1.0121218925123545,-0.35758723640205586,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,6,6
524,1,-0.6109505655968028,0.4278006610111815,1.5395279876548638,-1.1229052297015105,-1.8582776116728796,-0.543136405254532,-0.9969257236476314,-1.0621952914050714,-0.35758723640205586,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,9,8
525,1,0.20997472854879742,1.30920583242787,1.5395279876548638,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15,14,16
526,1,0.20997472854879742,1.30920583242787,-1.1879160450694493,-1.1229052297015105,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.5730692386536197,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13,14,14
527,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-2.074296214135297,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-0.3707562300992627,-0.7885512409051836,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,9,10
528,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,0.2888587703526357,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,9,9
529,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,-0.5730692386536197,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11,11,11
530,1,0.20997472854879742,0.4278006610111815,0.6303799767467595,-2.074296214135297,0.6932502514632959,3.78196208566806,2.1174174515500237,-0.3707562300992627,0.9353047771073273,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7,10,9
531,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,-2.074296214135297,-0.15725903624876267,1.619412840206764,0.560245863951196,-1.75363435271088,-0.7885512409051836,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,10,10
532,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,1.3388316577506099,1.0121218925123545,-0.35758723640205586,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,7,8
533,1,-0.6109505655968028,-0.453604510405507,-1.1879160450694493,-1.1229052297015105,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,15,16
534,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-2.074296214135297,-1.0077683239608213,0.538138217476116,2.1174174515500237,1.0121218925123545,-0.7885512409051836,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11,12,12
535,1,-1.431875859742403,-1.3350096818221955,-0.2787680341613449,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,1.0121218925123545,1.5817507838620188,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,11,10
536,1,-1.431875859742403,-0.453604510405507,-0.2787680341613449,0.7798767391660624,1.5437595391753545,0.538138217476116,0.560245863951196,1.0121218925123545,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,14,14
537,1,-1.431875859742403,-0.453604510405507,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,-0.21833992984821768,1.0121218925123545,1.5817507838620188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,13,12
538,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11,11,11
539,1,-0.6109505655968028,1.30920583242787,-1.1879160450694493,-1.1229052297015105,0.6932502514632959,0.538138217476116,-0.21833992984821768,-1.75363435271088,0.9353047771073273,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9,10,10
540,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,-0.21833992984821768,-1.75363435271088,0.2888587703526357,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,11,11
541,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-2.074296214135297,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11,9,11
542,1,-0.6109505655968028,1.30920583242787,1.5395279876548638,-0.17151424526772402,1.5437595391753545,-0.543136405254532,1.3388316577506099,1.0121218925123545,-0.5730692386536197,0,0,0,0,1,0,0,0,1,0,1,0,0,0,10,11,12
543,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,0.560245863951196,1.0121218925123545,-0.35758723640205586,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9,9,8
544,1,0.20997472854879742,-1.3350096818221955,0.6303799767467595,-2.074296214135297,-1.0077683239608213,1.619412840206764,0.560245863951196,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12,11,12
545,1,0.20997472854879742,0.4278006610111815,1.5395279876548638,0.7798767391660624,0.6932502514632959,1.619412840206764,1.3388316577506099,1.0121218925123545,0.9353047771073273,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8,9,8
546,1,0.20997472854879742,1.30920583242787,1.5395279876548638,-1.1229052297015105,1.5437595391753545,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.7885512409051836,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13,15,16
547,1,-0.6109505655968028,1.30920583242787,-1.1879160450694493,-2.074296214135297,-1.0077683239608213,0.538138217476116,-0.9969257236476314,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,11,11
548,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,-0.543136405254532,-0.21833992984821768,-0.3707562300992627,-0.35758723640205586,1,0,0,0,0,1,0,0,0,0,0,0,1,0,11,10,11
549,1,0.20997472854879742,1.30920583242787,-0.2787680341613449,-0.17151424526772402,-0.15725903624876267,0.538138217476116,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17,18,18
550,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,-2.074296214135297,-1.0077683239608213,0.538138217476116,-0.21833992984821768,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,13,13
551,1,0.20997472854879742,0.4278006610111815,-0.2787680341613449,-2.074296214135297,-1.0077683239608213,0.538138217476116,-0.21833992984821768,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13,14,13
552,1,1.8518253168399978,-1.3350096818221955,-1.1879160450694493,0.7798767391660624,-0.15725903624876267,1.619412840206764,1.3388316577506099,0.32068283120654595,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9,9,10
553,1,0.20997472854879742,-1.3350096818221955,-2.0970640559775537,-2.074296214135297,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,1.0121218925123545,0.07337676810107183,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11,11,12
554,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,0.538138217476116,-0.21833992984821768,0.32068283120654595,-0.14210523415049203,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,11,10
555,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,-0.17151424526772402,0.6932502514632959,-0.543136405254532,-0.9969257236476314,-0.3707562300992627,0.2888587703526357,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13,14,13
556,1,-0.6109505655968028,-1.3350096818221955,-0.2787680341613449,0.7798767391660624,0.6932502514632959,0.538138217476116,1.3388316577506099,1.0121218925123545,0.07337676810107183,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9,10,11
557,1,0.20997472854879742,0.4278006610111815,-1.1879160450694493,0.7798767391660624,0.6932502514632959,-0.543136405254532,-0.9969257236476314,1.0121218925123545,-0.35758723640205586,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,9,10
558,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,1.7312677235998488,1.5437595391753545,1.619412840206764,2.1174174515500237,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,8,13,10
559,1,1.0309000226943976,-1.3350096818221955,-2.0970640559775537,-0.17151424526772402,-1.0077683239608213,-0.543136405254532,-0.9969257236476314,0.32068283120654595,-0.7885512409051836,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,12,13
560,1,0.20997472854879742,-1.3350096818221955,-1.1879160450694493,1.7312677235998488,1.5437595391753545,-0.543136405254532,0.560245863951196,-1.0621952914050714,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,9,10
561,1,1.0309000226943976,-1.3350096818221955,-1.1879160450694493,-0.17151424526772402,-0.15725903624876267,-0.543136405254532,1.3388316577506099,1.0121218925123545,0.5043407726041995,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,9,10
562,1,-0.6109505655968028,-0.453604510405507,-0.2787680341613449,0.7798767391660624,-0.15725903624876267,-0.543136405254532,-0.9969257236476314,-1.75363435271088,-0.7885512409051836,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,13,12
563,1,0.20997472854879742,-0.453604510405507,-0.2787680341613449,-1.1229052297015105,-1.8582776116728796,0.538138217476116,0.560245863951196,1.0121218925123545,-0.7885512409051836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7,0,0
564,1,-0.6109505655968028,0.4278006610111815,-0.2787680341613449,1.7312677235998488,1.5437595391753545,0.538138217476116,0.560245863951196,1.0121218925123545,-0.35758723640205586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11,9,10
